"","Apple","Nike","Facebook","Microsoft","CocaCola","USBancorp","P&G","Kellogs","AT&T"
"2014-08-08",-0.00705783208680077,-0.0177606177606179,0.0054794520547945,0.00910364145658238,-0.0155155155155154,-0.00923226433430502,-0.0119723525055542,-0.00890160546812901,-0.0129496402877699
"2014-08-11",0.0107150434967112,0.0151991614255766,0.000817438692097827,0.000693962526023606,0.00457549567869853,0.0105443845022068,0.01474078700812,0.0150761828388131,0.0113702623906706
"2014-08-12",0.0080822924320354,-0.00619514713474445,-0.00503675469643328,-0.00508552935737394,0.00101214574898778,-0.00752244600825047,0.00332389511264308,0.00252804550481911,-0.00317094263476503
"2014-08-13",0.00114535610162436,0.00103896103896095,0.000410452866329125,0.0148698884758365,0.00353892821031354,0.0107579462102692,0.00171779141104289,0.00252167060677699,0.00491613649508382
"2014-08-14",0.0122724908996359,0.00570835495589006,0.011624726477024,0.00915750915750912,0.00579345088161198,0.00024189646831152,-0.000612444879960816,0.0061311114604623,0.00230215827338132
"2014-08-15",0.0058563649440051,0.00257997936016507,0.00473164796539138,0.0113430127041743,0.0230403205609817,0.00846432889963733,0.00784409854148804,0.00109374999999989,0.00287108814240611
"2014-08-18",0.00602655771195093,0,-0.00430570505920336,0.00807537012113047,-0.0014687882496941,-0.00455635491606721,-0.00291864283108367,0.00593101295458109,-0.00171772115659896
"2014-08-19",0.00934104985277684,0.0128667009778693,0.010945945945946,0.000667556742323105,0.0137288551115471,0.00361358708744874,0.00439077936333709,-0.00155159038013974,-0.0051620303986234
"2014-08-20",0.0103611306709586,-0.00660569105691056,0.0021387515038096,0.00822770736046263,-0.0048367593712213,0.000240038406145171,0.00133576199149976,0.000310800310800552,-0.00432401268377047
"2014-08-21",0.00129430505774586,0.0107416879795397,-0.00066693344004265,-0.0110277900308778,0.00340218712029161,0.00263978881689453,0.00412321125394133,0.00916576044741313,-0.000289519397799642
"2014-08-22",-0.00278413045639836,0.00253036437246945,-0.00774159103043248,0.0113737734165922,0,0.00646242221158433,0.0043478260869565,0.00107758620689657,0.000868809730669051
"2014-08-25",0.0149566257852229,0.00454316002019173,0.00807102502017742,0.0011025358324146,0.000726568176314002,0.0033293697978598,0.00697450697450686,-0.00476703060126105,-0.00115740740740733
"2014-08-26",-0.00363493466941744,0.00552763819095503,0.000800640512409911,-0.00198237885462549,0.00217812197483047,0.0026072529035317,-0.00155242417005008,0.00278121137206444,0.00231749710312856
"2014-08-27",-0.00394399526720568,-0.000499750124937637,0.00360000000000005,-0.00904877510483348,0.00289785076068583,0.00236406619385354,-0.00215285252960162,-0.00246533127889081,-0.000289017341040365
"2014-08-28",0.0109879231835279,-0.0122500000000001,-0.0168725920021257,-0.00334075723830729,-0.000481579581025793,-0.0101415094339623,-0.0049142994126814,-0.00525177633611351,0.00202370627348936
"2014-08-29",0.00714775286399694,-0.00227790432801811,0.00405405405405412,0.00759776536312851,0.00216815225246947,0.00619490111984744,0.000843170320404818,0.00512422360248443,0.00201961915753035
"2014-09-02",0.00194439043359917,-0.0060882800608828,0.00955585464333786,0.00754047460634277,-0.00192307692307692,0.00260478332938674,0.00144421711397258,0.00308975745403983,0.00575871004894912
"2014-09-03",0.000388123423248565,0.018376722817764,0.0283962138381548,-0.0198106977767994,0.00409441233140639,0.00330656589513456,0.00060088931618818,0.0015401201293701,0.000572573718866431
"2014-09-04",-0.0412221144519883,-0.00751879699248115,-0.016204303863106,0.00471592185043801,0.00263852242744056,-0.00941619585687381,-0.0040835935623349,-0.00307550361371678,0.000858369098712286
"2014-09-05",-0.000505816894284195,0.00429292929292924,0.00276716299907753,0.0082700044702726,0.00143540669856468,0.000950570342205248,0.00627110467920877,-0.000771247879068238,-0.00085763293310448
"2014-09-08",0.00506072874493935,0.0299220517978376,0.0152431011826546,0.0201729106628243,-0.00453893932154792,0.00166191832858509,0.00155800575263654,0.00231552948440883,0.00486409155937029
"2014-09-09",-0.00221550855991948,0.00439453125,0.00427129174216923,0.00977835723598419,0.00239980801535888,-0.0073477127281345,-0.00622232858681337,-0.0078546126597876,-0.00227790432801822
"2014-09-10",-0.0107993540573273,-0.00680602819640252,-0.0137904369119732,0.00753174090811282,0.00311228154177634,-0.00596943648519577,0.00180614087898867,-0.0015523129462901,-0.00884703196347036
"2014-09-11",0.0244872972145698,0.00538423886441497,0.0079717720857293,-0.00170867150790255,-0.00525059665871119,0.00288253663223625,0.00492788461538463,-0.00155472636815912,-0.00345522602936932
"2014-09-12",0.00796733393088345,-0.0024342745861734,0.0115389601970699,0.00363714163457418,0.00527831094049902,0.00646706586826351,-0.00478411673244838,0.00513858611024598,0.00635654435134358
"2014-09-15",0.0158087145538979,0.00170815031722782,-0.011150986926429,-0.0078874440417821,-0.0107398568019093,0.00309376487386959,-0.000360533589712664,-0.00852052672347015,-0.00631639391329308
"2014-09-16",-0.0292773076548974,-0.0104750304506699,-0.0470511989630591,-0.00322303394929091,-0.0038600723763571,0.00379596678529071,0.00480884828083661,-0.00703125000000004,0
"2014-09-17",0.0147294589178357,0.00393894633185643,0.0331882480957562,-0.00280232808795,0.011625090821022,0.00401796265658216,0.00526441732471872,-0.00613690007867818,0.0118462872002312
"2014-09-18",0.00651723116421454,0.00343305541932315,0.0106635071090049,0.00713359273670577,-0.000478812544888796,0.00823917137476471,0.00190430849797685,-0.00158328055731471,0.00285551113649318
"2014-09-19",0.00353183557343284,0.00977517106549364,0.00820633059788989,0.00472204335694348,0.00550898203592798,0.0105066542143357,0.00403896412449489,0.000951474785918061,0.00654897494305251
"2014-09-22",-0.00479030208231512,-0.0116166505324298,-0.0051679586563308,0.010467848750267,-0.00309671272034295,-0.00115526802218124,0.00141978230004747,-0.00728770595690753,0.00311173974540302
"2014-09-23",-0.0117878192534382,-0.0142017629774732,-0.00870129870129877,-0.00951374207188149,0.00358422939068093,-0.00647698357622006,0.000118147448015193,-0.00702202361953397,0
"2014-09-24",0.015506958250497,-0.0047193243914555,0.0231887855364863,-0.00469583778014937,-0.00357142857142856,-0.00651920838183939,-0.00378027170702899,-0.00835744133719052,-0.0036661026508743
"2014-09-25",-0.0161511354737666,0.00673820813576254,0.00640204865556981,0.00536135535063265,0.00501792114695343,-0.00398406374501992,0.00818214158662389,0.00534846029173419,0.00254741013303161
"2014-09-26",-0.0196995323848373,0.0904809122459098,-0.0128498727735368,-0.020264505119454,-0.00142653352353783,-0.015764705882353,-0.00564573041637251,-0.00532000644849262,-0.00621118012422361
"2014-09-29",0.00121790317669745,0.00340986587860881,0.00683077716200553,0.00108861310690167,-0.00238095238095237,-0.00860626344728666,-0.00508634965696719,-0.00518638573743924,-0.00170454545454557
"2014-09-30",0.0218955904713634,0.0045310376076122,0.0157450076804915,0.00848194867333629,0.00477326968973757,0.00554617795997125,0.0027345143264772,-0.00863473444118612,0.00341491178144548
"2014-10-01",-0.002182323182224,0.00270635994587276,-0.00718336483931936,-0.00215656674574061,0.010688836104513,0.00383693045563538,-0.00379416646905395,-0.00575184880854562,-0.00482132728304008
"2014-10-02",-0.0131225767968983,-0.013945119208277,-0.0280528052805281,-0.00950940133996125,0.00117508813160994,-0.0157668418537983,-0.0109497738633659,0.00512396694214878,-0.0014249073810203
"2014-10-03",0.00171250125919209,0.0237226277372262,0.0155413347263944,0.00327296530656773,0.00610328638497637,0.0101941747572813,0.00409145607701578,0.00312448610425919,0.00627853881278528
"2014-10-06",0.00512872083668547,0.00579322638146174,-0.00733024691358031,0.0030448020878644,0.00396640223985067,0.0069678039404133,0.00155800575263654,0.00721311475409836,0.00850822461712997
"2014-10-07",-0.00520260130065031,-0.0186087727071335,-0.00181370643865786,-0.00563746747614913,0.0104578201254937,-0.0202815557146264,-0.00227354313748951,-0.01123046875,-0.000843644544431976
"2014-10-08",-0.00673840893090616,-0.00541760722347617,-0.0112913692407526,-0.00828608809419984,0.00229990800367985,-0.0114466634193863,-0.000479731350443657,-0.00938271604938268,-0.0171685899240078
"2014-10-09",0.028149048197651,0.00363141171130277,0.0144394854292464,0.0224274406332454,0.0197338228545203,0.0197092880019709,0.0104391648668105,0.0152874709205717,0.00515463917525771
"2014-10-10",-0.0083710852865867,-0.0113071008593396,-0.0218685300207039,-0.0193548387096774,-0.0126012601260125,-0.0183619231698477,-0.00308751929699547,-0.0049099836333879,-0.00968660968660984
"2014-10-13",0.00635614261594997,-0.00548947849954262,-0.031221060986903,-0.0390350877192983,0.00911577028258881,-0.0127984248092543,0.00428826682549133,-0.00773026315789471,-0.0169735327963175
"2014-10-14",-0.0092766209414783,-0.0135694572217111,0.0105148163321043,0.00114103149246914,-0.00542005420054203,-0.00274245823984043,-0.00474439568259999,-0.00613293552129945,-0.00848697688030431
"2014-10-15",-0.024105986652057,-0.00769410118908831,-0.0312162162162163,-0.0198313198085251,-0.0304268846503178,-0.0105000000000001,-0.0157311405076868,-0.00600400266844558,-0.00590318772136966
"2014-10-16",-0.0247014392160866,-0.0108082706766918,-0.0125540521690611,-0.0109302325581395,-0.00117096018735374,-0.0361293582617483,-0.0113815231868265,-0.00838926174496646,-0.00148456057007118
"2014-10-17",0.0204081632653061,0.0427553444180522,0.0485944342421245,0.0157535857042088,0.00093786635404447,0.0390563564875492,0.0159216166564604,0.0181049069373942,0.00386559619387428
"2014-10-20",0.00841025641025639,-0.0113895216400911,0.0184561498046611,-0.00324074074074077,0.00140548137737184,-0.0110998990918264,0.00361663652802879,0.00465348180156222,0.00947867298578209
"2014-10-21",0.0478030919446706,0.0288018433179724,0.0259259259259261,0.0301904319554109,-0.0456140350877193,0.0130102040816327,0.0146546546546547,0.0220016542597188,0.00557511737089222
"2014-10-22",-0.001747233546884,0.0150055991041433,0.0162454873646207,0.0144274120829577,-0.0149509803921568,0.0128431125661042,-0.00485379424647803,0.00906442214308845,0.0148818208345491
"2014-10-23",0.0120575651497472,-0.00573698146513679,0.00710479573712264,-0.00844444444444448,0.0186613585469022,0.00472401790154153,0.00237925291458496,0.0011228745588705,-0.0212765957446809
"2014-10-24",0.0105687932359724,-0.00177541056369301,0.0103300579491057,0.0495293590318244,0.000977039570102534,-0.00197970799307101,0.00996914312841191,-0.00977407466752123,-0.0123384253819037
"2014-10-27",-0.00313747860810054,0.0106714095153402,0.0067331670822941,-0.0239162929745889,-0.0068326012689115,0.0111579469377636,-0.00164512338425382,0.00226537216828482,0.00773349196906614
"2014-10-28",0.00524558893657612,0.00659920809502856,-0.00693584344810483,0.00328155764602922,0.0014742014742013,0.0073565473271211,0.0145951035781546,0.00774943493703595,0.0126918536009446
"2014-10-29",0.0118595825426946,0.00699300699300709,-0.0589922673983537,0.0126471870911469,-0.00269872423945039,0.00900681596884145,0.00545243619489555,0.00288369112463949,0.0026231419411249
"2014-10-30",0.00290670417252681,-0.00434027777777768,-0.00530152418820418,-0.00258397932816534,0.00861008610086111,0.00530759951749094,-0.00588438906195921,-0.00527156549520769,-0.00377906976744169
"2014-10-31",0.00981675392670178,0.0257192676547515,-0.0015989340439706,0.0133851468048358,0.0202439024390244,0.0208783297336212,0.010677808727948,0.0358117873775494,0.0142982200175079
"2014-11-03",0.00194426441996098,-0.00807479813004686,0.00720672627785923,-0.00106518960374946,-0.000956251494142912,-0.00352609308885754,-0.00482315112540199,-0.0133333333333333,0.00604142692750287
"2014-11-04",0.0105340972093884,-0.0032133676092545,-0.0164303696833178,0.00874386862870535,-0.000478583393156207,0.00825666430761984,0.00957765981998615,0.0045568824638591,0
"2014-11-05",-0.002377468910022,0.0191274446593597,0.030715344200458,0.0105708245243128,0.0126885324395498,0.0154422087037902,0.0142873471253857,0.00578758016580627,-0.000857878181298233
"2014-11-06",-0.00458295142071496,0,-0.0211737027839499,0.00125523012552309,0.00307328605200952,0.00138248847926281,0.00383141762452111,-0.00466562986003105,-0.00114481969089864
"2014-11-07",0.00138121546961334,-0.000843525938422629,0.00667645880624912,0.0221479314667781,0.000471364600518553,0.00897376898297275,-0.00381679389312983,-0.00421875000000005,-0.00544412607449851
"2014-11-10",0.0024827586206897,-0.00759814267623471,-0.000397930760047793,-0.00551921504497144,-0.00471142520612489,-0.00182440136830098,0.00202839756592299,-0.00251059155813582,0.010083549409392
"2014-11-11",-0.00293524124013933,0.0123351765206294,-0.00544055201698512,0.00411099691675232,0.0030769230769232,0.00411240575736804,0.00517318938371569,0.00676419694824593,0.00256702795208197
"2014-11-12",0.00625574977000909,-0.00798319327731101,-0.00893929286190798,-0.00593654042988734,0.00306748466257667,-0.00204778156996599,0.00246140076079659,-0.00968749999999996,-0.00284495021337128
"2014-11-13",0.0221247028707259,0.0184243964421855,0.00619278406031221,0.00514827018121911,0.00329334274288406,0.00113999088007288,-0.00736607142857137,0.00284001262227829,0.00912981455064199
"2014-11-14",0.0120751341681575,-0.00395092534830532,-0.00628846668450622,0.0190534726490472,0.0011723329425557,-0.00273286267365058,-0.00269844839217448,0.00377595972309619,0.00763358778625967
"2014-11-17",0.00989836500220931,-0.00459290187891437,0.00821327588528331,-0.00663449939686378,0.00117096018735352,-0.00205526375884901,-0.00789177001127395,0.00297805642633242,0.00617283950617287
"2014-11-18",-0.00288789708584924,0.00671140939597326,-0.00574252136752129,-0.00566686905484703,0.0046783625730995,0.000686498855835049,0.000227272727272743,0.0189092045632131,-0.00250976017847171
"2014-11-19",0.0131648235913639,0.00520833333333326,-0.00591000671591668,-0.00956645634032172,0.0167636786961582,0.00388749142465139,0.00249943194728464,0.00659509202453967,-0.00391389432485323
"2014-11-20",-0.00459112959112962,0.00124352331606215,-0.0163491420078369,-0.0135635018495683,0.00664071444927861,-0.00660592255125281,0.0010199456029012,-0.000457108029864428,-0.00785854616895876
"2014-11-21",0.0226264032721262,0.0213206375491617,0.0233516483516485,0.02125,0.0141037306642402,0.0132997019032333,0.0105286991961961,0.00960365853658551,0.00367751060820365
"2014-11-24",-0.00561654327291305,-0.00891771382245654,-0.0128859060402684,-0.0210118319053447,-0.00157021085688647,-0.00135777325186681,-0.00425722608111145,-0.00936131662388651,-0.0140924464487034
"2014-11-25",0.0189987163029526,0.00511247443762786,0.00911068806091908,-0.00687643259012305,-0.00539204673107152,0.00679809653297081,-0.00585058505850578,-0.008382868465173,-0.00943396226415094
"2014-11-26",-0.00949021583942211,-0.0101729399796541,0.0177873601940439,-0.00356693243810313,-0.00632482493788122,-0.00720234076074722,0.00531914893617014,-0.00384260682446969,0.006926406926407
"2014-11-28",0.0112769204680345,0.010688591983556,0.028333112670462,0.00968624973678667,0.0036371902705159,0.00884153253230568,0.00292693909715203,0.00663477858355188,0.0111779879621667
"2014-12-01",-0.00385679550599471,0.00325401667683534,-0.00527874340157075,-0.00145985401459858,0.000679501698754192,-0.00786516853932584,0.012122572679313,0.00935009196811776,0
"2014-12-02",-0.0446932076424543,-0.00608149199270214,-0.0249805850375356,0.0200501253132832,0.00430058850158432,-0.0117780294450736,0.00299434401685694,0.00379650721336366,-0.0110544217687075
"2014-12-03",0.0198237885462555,0.00101978380583301,0.000663746183459324,-0.00819000819000826,0.00112688753662393,0.0087096034838412,0.00442282176028308,0.00468986384266268,-0.0183433648609918
"2014-12-04",0.000172786177105699,0.00346373268133671,-0.00729636508357656,-0.00103220478943011,-0.0180099054479965,0.00340831629175176,-0.00374284456186702,-0.000752898659840295,-0.00496350364963505
"2014-12-05",0.00190031959920534,0.00771573604060927,0.0129627154884404,0.00888613349865675,-0.00275103163686374,0.0129076086956521,-0.00198895027624313,-0.00557564798071131,-0.00586854460093889
"2014-12-08",-0.0162945081472541,-0.00221640137013901,0.00501319261213728,-0.011470708725932,0.000229885057471124,0.00134138162307185,0.000221434898139972,0.00530383391422951,0.00295159386068455
"2014-12-09",-0.0342681858019281,-0.0199919224555736,-0.0128642688369651,-0.0238292581848322,-0.0312571822569524,0.00312569770037951,0.0014390081912774,-0.00663249924630682,-0.0197174808711005
"2014-12-10",0.0382974861602685,-0.00597568514321034,0.019281914893617,0.00997665039269791,-0.00260972716488728,0.0057867794346762,0.00530562617442243,-0.00273141122913512,-0.0126088261783249
"2014-12-11",-0.0187920636308014,0.0103648424543947,-0.00169602087410314,-0.0105086170659942,-0.00999048525214086,-0.00685992476211539,-0.0104452996151732,-0.00547778454047476,-0.00820918212222566
"2014-12-12",-0.0160342063067879,-0.00861715223635617,0.00836382645060119,-0.00637213254035673,-0.00552618933205185,-0.0131461675579323,0.000111111111111173,0.0205018359853122,-0.00306560392397282
"2014-12-15",0.0021727322107552,-0.00206953642384111,0.0168481078278901,0.00897819581017534,-0.00628171055810578,-0.00451569202980351,-0.00344406177091439,-0.0134932533733134,-0.00615006150061514
"2014-12-16",-0.0391147244805782,-0.0111986727498963,-0.0289319398419576,-0.027542372881356,-0.0226112326768781,-0.0190519392152416,-0.00624303232998891,-0.0250759878419452,-0.00247524752475248
"2014-12-17",0.00705086020494505,-0.0171979865771812,-0.0154875967974799,-0.0185185185185186,0.00597014925373118,0.00439306358381497,0.00471168947722678,0.00467653936087298,-0.000620347394541088
"2014-12-18",0.0443427931292009,0.0273154075970978,0.0250633248900145,0.0339622641509434,0.0351137487636004,0.0232504604051567,0.0161902635104958,0.0145849495733126,0.0248292985723155
"2014-12-19",0.00348618932689737,-0.00810137100124642,0.0241904018728052,0.0225418634607129,0.0138557095078833,0.0186726659167604,0.0125260960334028,0.0133047866646276,0.0139309509388248
"2014-12-22",-0.00089078923926611,-0.00397905759162298,0.016888888888889,0.00314927566659673,-0.00706880301602253,-0.000441696113074319,-0.000542593597395724,0.00739511017204952,0.0053763440860215
"2014-12-23",0.00953994293865912,0.00925147182506314,0.0242257742257741,0.0123482628714944,0.00949216896060756,0.0132567388422449,0.00694896851248639,0.00284644194756556,0.0121806298276887
"2014-12-24",-0.00574052812858783,0.00416666666666665,-0.0120702267739575,0.0055819722968784,0.0131640808650682,0.00436109899694737,0.00819495363381506,0.00597550044816253,-0.00146756677428816
"2014-12-26",-0.00426363474862324,0.00124481327800829,-0.000123411082315283,-0.00472861842105277,-0.003016241299304,-0.00238818931828044,-0.00374331550802132,-0.00386100386100396,0.000881834215167299
"2014-12-29",0.0150758251561107,0.000828843762950671,-0.00654159466798321,-0.0146663912414789,-0.00395624854549692,-0.0115342763873776,-0.000322061191626366,-0.00268336314847928,0.000587371512481782
"2014-12-30",-0.00131821776957564,0.00289855072463774,-0.00795129829792518,-0.00545073375262062,-0.00140186915887841,0.003082342580361,-0.00934278350515472,-0.000448430493273588,0.000587026709715444
"2014-12-31",-0.00721576909538901,0.000825763831544091,-0.00388227927363793,-0.0149662731871838,0.00421151146467014,0.00307287093942055,-0.00227642276422757,-0.00837445790339464,-0.00322675271340589
"2015-01-02",-0.0126750576138982,-0.00412541254125409,-0.012069399044506,-0.00149796704472505,-0.0153774464119293,-0.00590809628008759,-0.0130378096479792,-0.0102548635198312,-0.00647439670394345
"2015-01-05",-0.0278301463327049,-0.0211267605633804,-0.0076355306693815,-0.00621517359622803,0.0101751064836726,-0.0193704600484262,-0.00671510347864379,-0.00594240438823712,0.00325829383886256
"2015-01-06",-0.0161603102779574,-0.00677105374523912,-0.00961785073095667,0.000215656674574127,-0.00655891309440149,-0.0145903479236812,0.0008866230743656,-0.0108828939301041,-0.00295246530853244
"2015-01-07",0.00619485639196538,-0.00298253089049849,-0.00608571798523894,-0.00862440707201395,0.00919594435274695,-0.00683371298405455,-0.00409699922489204,0.00883310088331002,-0.00562629552857585
"2015-01-08",0.018936567164179,0.0220085470085469,-0.000260552371026734,0.0167464114832536,0.00887850467289719,0.00825688073394493,0.00600400266844581,0.0211981566820278,-0.0101250744490767
"2015-01-09",0.0314931795294333,0.0131716495923062,0.0190252801667972,0.0183957219251336,0.00671607225567383,-0.00181983621474069,0.00773651635720607,0.0100782190132371,0.0114320096269553
"2015-01-12",-0.000621283393982486,-0.0103177878662815,-0.00460358056265986,-0.00399075824406636,-0.00920174833218312,-0.0205104831358252,-0.00767712217591576,-0.0174236783320924,-0.000892325996430521
"2015-01-13",-0.0103907637655416,0.00437864887406181,-0.00783658787255914,-0.00948966680725438,-0.00557232412351993,-0.00418799441600748,0.00331564986737387,-0.000454683237344655,0.00387019946412615
"2015-01-14",-0.0214484429686799,-0.0307245173344406,-0.010488152272433,-0.0215030870768576,-0.0175110903572262,-0.0301401869158878,-0.011566424322538,-0.00485216072782424,-0.0130486358244365
"2015-01-15",0.00880410858400582,0.0134932533733134,-0.000261711593823599,0.00565709312445595,0.0178231939163498,-0.00674536256323777,0.00846985400646383,0.0211793387170502,0.00631009615384626
"2015-01-16",-0.027,-0.0198647506339814,-0.0308900523560209,-0.0196884465599307,-0.0109736166238618,-0.0116420082464225,-0.00596751022212394,0.00746045956430907,-0.0104508808599583
"2015-01-20",0.00756797159674849,0.00733074601121175,0.0226904376012964,0.0218494813506951,0.00802644003777164,0.0223312883435582,0.0144524735964424,0.00962677725118488,0.0220277610138804
"2015-01-21",0.0102930267062316,-0.00342465753424648,0.00581088219756998,-0.00777537796976235,0.00444964871194364,-0.00168026884301475,-0.00931506849315067,0.00792137303799323,-0.00177147918511944
"2015-01-22",0.0120238641578707,0.0133161512027491,0.0132615546218489,0.00957771005659569,0.0111914199114012,0.0230824717480163,0.00707964601769917,0.00698588269538636,0.000887311446317707
"2015-01-23",0.0185017231997098,0.0188639253921152,0.0062200336918492,0.0211297973264337,0.00530320498040138,0.0202115158636897,0.0014279437609841,0.00361323890735665,-0.00118203309692688
"2015-01-26",0.0128227960819234,-0.00145620969419602,0.00424983902124909,-0.00760135135135132,-0.00963302752293582,-0.00598940336328035,-0.0133815948228584,-0.00518433179723499,-0.0142011834319525
"2015-01-27",-0.0116054158607349,-0.0072916666666667,-0.0162862272377534,-0.0861702127659574,-0.0148216767021769,-0.00486674391657016,-0.0316842690383548,-0.0114360162130862,-0.00690276110444166
"2015-01-28",0.0462551147482655,-0.00314795383001043,0.00247686090470611,-0.00488940628637957,0.00117536436295262,0.00512342803912436,-0.00539609644087258,0.00497876702298994,0.0114838319734056
"2015-01-29",-0.0110525420846795,-0.0138947368421052,-0.000650195058517711,-0.0423490875058494,-0.0192533458558347,-0.0240963855421686,-0.00981184347223818,-0.0196706979455048,-0.023603226770242
"2015-01-30",0.017881705639615,0.00256191289496144,0.014964216005205,0.0151478133398484,0.00143643763466583,-0.00356125356125347,-0.00804383306131962,-0.00326991676575505,0.00275397796817645
"2015-02-02",-0.00295608108108114,-0.0132027257240204,-0.0242307692307693,-0.0231046931407941,-0.0148218981592159,0.00548010483678829,-0.00599365377835237,-0.021025946913212,0.0164784864205065
"2015-02-03",0.00381194409148677,-0.00474751834268461,-0.012087767704638,0.0256220744025621,0.013103615627275,0.00639810426540266,0.0161976826672974,0.0164508758568165,0.0105073551486039
"2015-02-04",0,0.00563746747614924,-0.00132996409096942,0.00744655296661056,0.000479041916167766,0.0157758417706617,-0.000698080279232127,-0.00254757979919085,0.0199049316696376
"2015-02-05",0.0128270042194092,0.00129366106080187,0.00825675855639885,0.00667620410109682,0.000718218817332916,0.0141400092721373,0.00407497962510184,0.00811298076923062,0.00466064666472477
"2015-02-06",0,0.00559862187769178,-0.000396248844274028,0.0108953102794884,-0.00406698564593289,0.0128000000000001,0.00371057513914663,-0.00536512667660205,0
"2015-02-09",-0.0122479586735544,-0.0203426124197003,-0.0215380549682876,-0.0103092783505154,-0.00600528465049244,-0.00496501918302861,-0.0144408502772643,-0.0101887923284386,0.00637866048129898
"2015-02-10",0.0136651202024463,0.00262295081967201,0.0108035111411209,0.0118371212121211,0.0369743837602705,0.0108868224087093,0.000234439104442652,0.00136239782016356,0.0043215211754537
"2015-02-11",0.0216360156445037,0.00806627425332462,0.00320641282565148,-0.00210575573233518,-0.0188767187135864,-0.00538478797397357,0.00726590882456346,0.00393046107331818,-0.00200803212851408
"2015-02-12",0.0267980777062802,-0.011029411764706,0.0235717139432681,0.000234466588511006,0.00712589073634207,0.00699300699300709,0.00127981384525877,-0.0533052251166993,-0.0109226789307273
"2015-02-13",0.0096779311438997,0.00612289525475629,-0.00520426749934955,0.0168776371308019,-0.00896226415094326,0.010752688172043,-0.000348594004183189,-0.00429457610943207,0.00406858471374605
"2015-02-17",0.00164990571967305,-0.00304281677896112,-0.0151713314151189,0.0136007376671277,-0.00499762018086625,-0.00509751773049638,0.00034871556433802,0.00383386581469658,0.0014471780028944
"2015-02-18",0.00101968781865258,-0.00218007412252008,0.00849933598937591,-0.00773254491698883,-0.00143506338196608,0.000891067052795735,-0.00348594004183123,0.000318268618714201,0.00375722543352586
"2015-02-19",0.00673875568092774,0.021192921127376,0.0138267052936529,-0.0103140041256017,-0.00167664670658685,-0.0102381482305809,0.00408115671641784,0.0127266942411708,-0.00719838756118629
"2015-02-20",0.00108966376089681,0.00128369704749676,0.0332510715677361,0.00764242704955986,0.00863723608445288,-0.00876995727456709,-0.0134711415631169,0.00125667609173741,-0.0121809744779581
"2015-02-23",0.0108847768620743,0.0141025641025643,0.00515399120050275,0.00436681222707436,-0.00784966698382494,0.00816696914700543,0.000117716303708049,0.00298085974270479,-0.00264239577216685
"2015-02-24",0.0224580833717889,-0.00168563000421407,-0.0182591295647823,0.0102974828375284,0.00335650923040043,0.00225022502250227,0.00647363465160078,0.000625684342249411,-0.0064763026199588
"2015-02-25",-0.0103806228373702,0.00696496411988168,0,-0.00453001132502817,0.00764635603345276,0.00538841490794795,0.00222196234358552,0.000937939659215292,0.0112592592592593
"2015-02-26",-0.0211310428701733,0.0129951792077132,0.0175796178343948,0.000910125142207008,-0.00308276025610632,0.000446627958910151,-0.00326721120186702,0.0112447290332656,-0.000292997363023906
"2015-02-27",0.00947352073303298,0.00310366232153947,0.0100150225338009,0.0031825414867015,0.0114176974310183,0.00133928571428577,-0.00468274408803571,-0.00355212355212364,0.00879249706916774
"2015-03-02",-0.00576923076923075,-0.000825082508250863,-0.0208230044620724,-0.0104237480172219,0.0141110065851362,-0.00668747213553267,0,-0.00232486050836933,-0.00145264381173749
"2015-03-03",-0.00224371373307541,0.0161023947151115,0.00772151898734186,-0.0025188916876574,-0.000231910946196567,0.00157091561938949,0.00388143966125609,-0.00512661177567186,0.00465522257782958
"2015-03-04",0.00108560794044665,-0.00772043884599749,-0.00389398316794376,-0.0126262626262628,-0.00440733008582694,-0.00268877436701775,-0.00363210310486217,0.00640224859462823,-0.00231682594845062
"2015-03-05",-0.00402788536018572,0.0028665028665027,0.0243379571248425,0.00139502441292727,-0.00838769804287043,-0.00157268029656255,-0.00493885230479774,0.00418929402637702,-0.00870827285921638
"2015-03-06",-0.00139990667288847,0.00510412413229888,-0.00406253847100824,-0.00162526120269335,-0.0103383458646618,0.00450045004500454,-0.0033089104230678,-0.0166872682323856,-0.0166910688140557
"2015-03-09",-0.00342679127725865,-0.0140158439975624,-0.015080346106304,-0.0188372093023257,-0.0140075973409306,0.000896057347670176,-0.0183779938344795,-0.0171275927089881,-0.00387135199523514
"2015-03-10",-0.0121131603626133,-0.00679851668726816,-0.0148092369477912,0.00379236785968251,-0.0103539609920539,-0.00447627573858556,-0.00386520111124544,-0.00351718625099917,-0.00568011958146497
"2015-03-11",-0.0131318724784432,-0.00041485169052069,-0.0089171974522293,-0.000944510035419066,-0.00900243309002446,-0.0141636690647481,-0.0113980841518128,0.00433178244825938,-0.0114251352976547
"2015-03-12",-0.0195591182364729,-0.00913052500518774,0.00385604113110527,-0.0231623729614749,-0.0154677142155658,0.00638540478905369,0.000735925426223583,-0.00990415335463268,-0.00121654501216539
"2015-03-13",0.017087727904505,0.0161256544502619,0.00640204865556981,-0.0152431647713525,0.00847880299251869,0.00747790618626776,0.00477999754871927,0.00306550500161351,0.00456760048721061
"2015-03-16",-0.00418006430868179,-0.00865622423742785,-0.00814249363867681,0.0189189189189187,-0.0108803165182987,0.00112460638776413,0.00121980970968516,0.00225188997908954,-0.00606244316459537
